Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Gmi-AHam_054-Ex1-cssl	14400584.0	225228.0	1462.0	8920.0	20920.0	0.0
Gmi-AHam_056-Ex1-cssl	26106622.0	491024.0	2752.0	18588.0	44110.0	0.0
Gmi-AHam_057-Ex1-cssl	45287082.0	652518.0	4454.0	15882.0	70584.0	0.0
Gmi-AHam_058-Ex1-cssl	29287858.0	464966.0	2944.0	14804.0	53990.0	0.0
Gmi-AHam_059-Ex1-cssl	37378154.0	512244.0	3706.0	31360.0	76198.0	0.0
Gmi-AHam_061-Ex1-cssl	32952188.0	511780.0	3230.0	20614.0	63636.0	0.0
Gmi-AHam_062-Ex1-cssl	14224890.0	374334.0	1474.0	14590.0	38884.0	0.0
Gmi-AHam_063-Ex1-cssl	26586270.0	396412.0	2618.0	11230.0	37272.0	0.0
Gmi-AHam_064-Ex1-cssl	27597736.0	526232.0	2800.0	14036.0	57664.0	0.0
Gmi-AHam_066-Ex1-cssl	23226018.0	432322.0	2372.0	19564.0	61486.0	0.0
Gmi-AHam_067-Ex1-cssl	65309352.0	764554.0	6300.0	30080.0	98642.0	0.0
Gmi-AHam_068-Ex1-cssl	38991506.0	816790.0	4158.0	22312.0	91346.0	0.0
Gmi-AHam_069-Ex1-cssl	37015270.0	553226.0	3510.0	31428.0	71988.0	0.0
Gmi-AHam_070-Ex1-cssl	32415150.0	443506.0	3188.0	13310.0	55284.0	0.0
Gmi-AHam_071-Ex1-cssl	20557632.0	457572.0	2214.0	12794.0	34274.0	0.0
Gmi-AHam_072-Ex1-cssl	56345238.0	708970.0	5444.0	31994.0	103924.0	0.0
Gmi-AHam_073-Ex1-cssl	22727488.0	323334.0	2150.0	19426.0	41510.0	0.0
Gmi-AHam_074-Ex1-cssl2	13942528.0	240484.0	1382.0	8666.0	36730.0	0.0
Gmi-AHam_075-Ex1-cssl	39751786.0	530008.0	3598.0	21900.0	61364.0	0.0
Gmi-AHam_076-Ex1-cssl	40953832.0	615232.0	3988.0	13164.0	62324.0	0.0
Gmi-AHam_077-Ex1-cssl	29988706.0	432850.0	2864.0	24862.0	55314.0	0.0
Gmi-AHam_080-Ex1-cssl	28545168.0	458518.0	2806.0	20722.0	55504.0	0.0
Gmi-AHam_081-Ex1-cssl	24999726.0	470922.0	2516.0	17130.0	54024.0	0.0
Gmi-AHam_082-Ex1-cssl	29166526.0	403202.0	2944.0	19132.0	48252.0	0.0
Gmi-AHam_084-Ex1-cssl	31805236.0	420786.0	3182.0	14588.0	49382.0	0.0
Gmi-AHam_086-Ex1-cssl	26980122.0	449846.0	2690.0	13532.0	50604.0	0.0
Gmi-AHam_087-Ex1-cssl	40181472.0	542258.0	3866.0	16362.0	53144.0	0.0
Gmi-AHam_088-Ex1-cssl	23833986.0	352456.0	2448.0	18290.0	38414.0	0.0
Gmi-AHam_090-Ex1-cssl	21550208.0	327704.0	2046.0	11476.0	36564.0	0.0
Gmi-AHam_091-Ex1-cssl	24566250.0	340600.0	2518.0	8894.0	28758.0	0.0
Gmi-AHam_092-Ex1-cssl	57282082.0	1383802.0	5992.0	46666.0	153722.0	0.0
Gmi-AHam_093-Ex1-cssl	35907052.0	499940.0	3370.0	33066.0	65304.0	0.0
Gmi-AHam_094-Ex1-cssl	27425288.0	349272.0	2806.0	13964.0	42340.0	0.0
Gmi-AHam_095-Ex1-cssl	39323868.0	478082.0	3848.0	17806.0	64990.0	0.0
Gmi-AHam_096-Ex1-cssl	30176164.0	440454.0	2806.0	12904.0	48570.0	0.0
Gmi-CBas_003-Ex1-cssl	2767808.0	60754.0	316.0	1144.0	4926.0	0.0
Gmi-CBas_004-Ex1-cssl	8169516.0	162738.0	864.0	3594.0	7462.0	0.0
Gmi-CBas_005-Ex1-cssl	10454676.0	222966.0	1282.0	5398.0	10850.0	0.0
Gmi-CBas_006-Ex1-cssl2	6587174.0	157310.0	776.0	3612.0	8122.0	0.0
Gmi-CBas_007-Ex1-cssl2	13512638.0	313596.0	1586.0	8942.0	13760.0	0.0
Gmi-CBas_009-Ex1-cssl	16700800.0	370552.0	1824.0	10334.0	17722.0	0.0
Gmi-CBas_010-Ex1-cssl	7687224.0	161930.0	878.0	3064.0	8526.0	0.0
Gmi-CBas_012-Ex1-cssl2	7992864.0	252312.0	872.0	12946.0	14086.0	0.0
Gmi-CBas_013-Ex1-cssl2	8234520.0	287904.0	902.0	13318.0	15778.0	0.0
Gmi-CBas_014-Ex1-cssl2	8164970.0	208108.0	866.0	7746.0	9884.0	0.0
Gmi-CBas_015-Ex1-cssl2	21608008.0	602800.0	2276.0	22012.0	35106.0	0.0
Gmi-CBas_016-Ex1-cssl2	29579400.0	923856.0	3250.0	34460.0	46564.0	0.0
Gmi-CBas_017-Ex1-cssl2	19553442.0	391906.0	2192.0	8254.0	16738.0	0.0
Gmi-CBas_019-Ex1-cssl2	27544772.0	632978.0	3074.0	18478.0	30544.0	0.0
Gmi-CBas_023-Ex1-cssl2	27574718.0	648194.0	3114.0	24432.0	31464.0	0.0
Gmi-CBas_024-Ex1-cssl2	12962240.0	395586.0	1472.0	16730.0	21032.0	0.0
Gmi-CBas_026-Ex1-cssl2	18686044.0	521200.0	2106.0	21244.0	29458.0	0.0
Gmi-CBas_027-Ex1-cssl2	26177272.0	649034.0	2900.0	23870.0	31484.0	0.0
Gmi-CBas_028-Ex1-cssl	13989100.0	255298.0	1548.0	4014.0	10704.0	0.0
Gmi-CBas_029-Ex1-cssl2	27055824.0	738206.0	2968.0	29206.0	41594.0	0.0
Gmi-CBas_033-Ex1-cssl2	12711256.0	252952.0	1406.0	5280.0	11984.0	0.0
Gmi-CBas_034-Ex1-cssl2	29271006.0	863212.0	3216.0	37200.0	43918.0	0.0
Gmi-CBas_039-Ex1-cssl2	19508822.0	565498.0	2172.0	18568.0	29650.0	0.0
Gmi-CBas_041-Ex1-cssl2	17783864.0	488084.0	1856.0	17466.0	23740.0	0.0
Gmi-CBas_045-Ex1-cssl2	10714732.0	253138.0	1230.0	8008.0	12568.0	0.0
Gmi-CBas_046-Ex1-cssl	7805568.0	202988.0	934.0	6694.0	11304.0	0.0
Gmi-CBas_047-Ex1-cssl	9277814.0	205046.0	1002.0	4316.0	10358.0	0.0
Gmi-CBas_048-Ex1-cssl2	15218274.0	472662.0	1678.0	17382.0	23528.0	0.0
Gmi-CBas_049-Ex1-cssl2	34784600.0	967782.0	3806.0	26922.0	48038.0	0.0
Gmi-CBas_053-Ex1-cssl	11244188.0	219346.0	1304.0	3210.0	9722.0	0.0
Gmi-CBas_054-Ex1-cssl2	17031460.0	503000.0	1924.0	16234.0	29600.0	0.0
Gmi-CBas_055-Ex1-cssl	13002804.0	297442.0	1512.0	5534.0	14210.0	0.0
Gmi-CBas_057-Ex1-cssl2	9352554.0	241016.0	952.0	9166.0	14788.0	0.0
Gmi-CBas_058-Ex1-cssl	9154680.0	197532.0	958.0	4330.0	9684.0	0.0
Gmi-CBas_060-Ex1-cssl	9892346.0	209832.0	1130.0	3120.0	9172.0	0.0
Gmi-CBas_061-Ex1-cssl	12306036.0	258808.0	1390.0	4512.0	11602.0	0.0
Gmi-CBas_064-Ex1-cssl2	39188742.0	859118.0	4484.0	28060.0	39404.0	0.0
Gmi-CBas_066-Ex1-cssl2	8642054.0	373996.0	862.0	16476.0	35028.0	0.0
Gmi-CBas_067-Ex1-cssl	10956578.0	233702.0	1320.0	5008.0	11440.0	0.0
Gmi-CBas_068-Ex1-cssl2	32851528.0	942876.0	3480.0	27136.0	48190.0	0.0
Gmi-CBas_069-Ex1-cssl2	18429054.0	596766.0	2080.0	25408.0	37338.0	0.0
Gmi-CBas_070-Ex1-cssl	7493344.0	237542.0	858.0	9302.0	13786.0	0.0
Gmi-CBas_071-Ex1-cssl	13337658.0	369892.0	1548.0	13912.0	21156.0	0.0
Gmi-CBas_075-Ex1-cssl2	35637290.0	892242.0	4060.0	27184.0	39958.0	0.0
Gmi-CBas_078-Ex1-cssl	14230118.0	435562.0	1534.0	15024.0	28210.0	0.0
Gmi-CBas_079-Ex1-cssl	16001528.0	529922.0	1874.0	20962.0	33792.0	0.0
Gmi-CBas_080-Ex1-cssl2	28385726.0	754622.0	2990.0	22968.0	35572.0	0.0
Gmi-CBas_081-Ex1-cssl	13066744.0	384960.0	1456.0	12966.0	19932.0	0.0
Gmi-CBas_082-Ex1-cssl2	30875718.0	865372.0	3314.0	27846.0	42602.0	0.0
Gmi-CBas_083-Ex1-cssl2	14092274.0	252048.0	1636.0	4208.0	9626.0	0.0
Gmi-CBas_084-Ex1-cssl	6331070.0	116286.0	668.0	2340.0	5022.0	0.0
Gmi-CBas_085-Ex1-cssl	13490798.0	225390.0	1478.0	3208.0	8454.0	0.0
Gmi-CBas_086-Ex1-cssl2	6348060.0	139930.0	696.0	1766.0	7076.0	0.0
Gmi-CBas_088-Ex1-cssl	9946768.0	209858.0	1072.0	6016.0	8532.0	0.0
Gmi-CBas_089-Ex1-cssl	7344124.0	218038.0	856.0	8480.0	10862.0	0.0
Gmi-CBas_090-Ex1-cssl	7061334.0	197804.0	812.0	6624.0	9624.0	0.0
Gmi-CBas_091-Ex1-cssl	10039392.0	244336.0	1108.0	7224.0	11642.0	0.0
Gmi-CBas_092-Ex1-cssl2	30577030.0	786670.0	3514.0	20102.0	37882.0	0.0
Gmi-CBas_093-Ex1-cssl	6011828.0	174056.0	704.0	5674.0	12172.0	0.0
Gmi-CBas_094-Ex1-cssl	9609402.0	375884.0	1004.0	14532.0	19158.0	0.0
Gmi-CBas_095-Ex1-cssl2	25249948.0	700942.0	2756.0	22874.0	33282.0	0.0
Gmi-CBat_001-Ex1-cssl	5759514.0	128414.0	666.0	3064.0	10474.0	0.0
Gmi-CBat_002-Ex1-cssl2	8295660.0	205536.0	924.0	4698.0	12658.0	0.0
Gmi-CBat_003-Ex1-cssl	7797442.0	201944.0	908.0	5576.0	14272.0	0.0
Gmi-CBat_004-Ex1-cssl	15735400.0	373636.0	1786.0	8276.0	33024.0	0.0
Gmi-CBat_005-Ex1-cssl2	12903884.0	286942.0	1378.0	6102.0	16932.0	0.0
Gmi-CBat_007-Ex1-cssl	1639662.0	53528.0	182.0	2590.0	5504.0	0.0
Gmi-CBat_010-Ex1-cssl	31013546.0	549806.0	3650.0	14492.0	39814.0	0.0
Gmi-CBat_011-Ex1-cssl	7154530.0	172248.0	734.0	4116.0	11576.0	0.0
Gmi-CBat_012-Ex1-cssl2	9524854.0	225476.0	938.0	6102.0	15824.0	0.0
Gmi-CBat_013-Ex1-cssl2	15557946.0	347724.0	1752.0	6394.0	19238.0	0.0
Gmi-CBat_015-Ex1-cssl	11635660.0	227094.0	1376.0	4430.0	11284.0	0.0
Gmi-CBat_018-Ex1-cssl2	23729778.0	478982.0	2776.0	8200.0	38254.0	0.0
Gmi-CBat_019-Ex1-cssl	26017044.0	596750.0	2846.0	10304.0	55034.0	0.0
Gmi-CBat_020-Ex1-cssl	18170984.0	417556.0	1862.0	7148.0	25324.0	0.0
Gmi-CBat_021-Ex1-cssl2	10230670.0	245168.0	1088.0	6112.0	14740.0	0.0
Gmi-CBat_022-Ex1-cssl2	8165212.0	178438.0	798.0	4992.0	12548.0	0.0
Gmi-CBat_023-Ex1-cssl	9903514.0	195324.0	1100.0	4242.0	14190.0	0.0
Gmi-CBat_024-Ex1-cssl	10556788.0	215756.0	1226.0	3760.0	14264.0	0.0
Gmi-CBat_025-Ex1-cssl	11223786.0	274156.0	1254.0	6784.0	19248.0	0.0
Gmi-CBat_027-Ex1-cssl	17538896.0	379692.0	1836.0	9192.0	26240.0	0.0
Gmi-CBat_030-Ex1-cssl	11411428.0	255146.0	1240.0	6418.0	17872.0	0.0
Gmi-CBat_031-Ex1-cssl	21794318.0	538064.0	2250.0	7338.0	43278.0	0.0
Gmi-CBat_034-Ex1-cssl	13643240.0	343256.0	1458.0	5020.0	32346.0	0.0
Gmi-CBat_035-Ex1-cssl2	21483050.0	457308.0	2254.0	9314.0	25864.0	0.0
Gmi-CBat_036-Ex1-cssl2	7329378.0	155206.0	774.0	2848.0	9498.0	0.0
Gmi-CBat_037-Ex1-cssl2	12207218.0	270856.0	1342.0	7652.0	14900.0	0.0
Gmi-CBat_039-Ex1-cssl	36328792.0	851672.0	3908.0	16090.0	54414.0	0.0
Gmi-CBat_040-Ex1-cssl2	11836614.0	261974.0	1366.0	3362.0	18064.0	0.0
Gmi-CBat_042-Ex1-cssl2	8787132.0	208568.0	888.0	5238.0	12690.0	0.0
Gmi-CBat_043-Ex1-cssl	20312122.0	433130.0	2150.0	7728.0	26470.0	0.0
Gmi-CBat_044-Ex1-cssl	31583528.0	813076.0	3132.0	13452.0	77570.0	0.0
Gmi-CBat_046-Ex1-cssl	34611848.0	691206.0	3958.0	18022.0	46948.0	0.0
Gmi-CBat_047-Ex1-cssl2	21235660.0	560912.0	2250.0	7482.0	57378.0	0.0
Gmi-CBat_048-Ex1-cssl	24818846.0	557710.0	2742.0	10552.0	37178.0	0.0
Gmi-CBat_049-Ex1-cssl	25750078.0	605734.0	2644.0	7250.0	58908.0	0.0
Gmi-CBat_050-Ex1-cssl	16424488.0	423702.0	1786.0	5398.0	37446.0	0.0
Gmi-CBat_051-Ex1-cssl2	17220900.0	372682.0	1904.0	9188.0	20148.0	0.0
Gmi-CBat_052-Ex1-cssl	7569568.0	186892.0	872.0	6412.0	10874.0	0.0
Gmi-CBat_056-Ex1-cssl	12690666.0	254238.0	1450.0	4896.0	14464.0	0.0
Gmi-CBat_058-Ex1-cssl2	60481426.0	1603042.0	6344.0	19686.0	80724.0	0.0
Gmi-CBat_059-Ex1-cssl	19189464.0	375616.0	2148.0	7304.0	26132.0	0.0
Gmi-CBat_060-Ex1-cssl	48375340.0	1034102.0	5562.0	15690.0	50506.0	0.0
Gmi-CBat_061-Ex1-cssl2	8193402.0	180852.0	852.0	5674.0	10714.0	0.0
Gmi-CBat_062-Ex1-cssl2	8624608.0	162506.0	944.0	3780.0	8956.0	0.0
Gmi-CBat_063-Ex1-cssl	34457956.0	623690.0	3830.0	14986.0	38830.0	0.0
Gmi-CBat_064-Ex1-cssl	5816096.0	154620.0	610.0	3152.0	14654.0	0.0
Gmi-CBat_065-Ex1-cssl	18485180.0	404866.0	1866.0	9730.0	55840.0	0.0
Gmi-CBat_066-Ex1-cssl2	21416078.0	498636.0	2186.0	8822.0	28512.0	0.0
Gmi-CBat_067-Ex1-cssl	21867196.0	419622.0	2524.0	7376.0	20826.0	0.0
Gmi-CBat_070-Ex1-cssl2	14275824.0	317552.0	1510.0	5302.0	19118.0	0.0
Gmi-CBat_071-Ex1-cssl2	10003898.0	302350.0	1060.0	7676.0	26016.0	0.0
Gmi-CBat_076-Ex1-cssl	7192166.0	159116.0	772.0	2806.0	8376.0	0.0
Gmi-CBat_079-Ex1-cssl	401158320.0	10132538.0	43504.0	156846.0	681898.0	0.0
Gmi-CBat_080-Ex1-cssl2	14555452.0	315392.0	1580.0	5356.0	16346.0	0.0
Gmi-CBat_081-Ex1-cssl2	26949386.0	503966.0	3452.0	9554.0	33102.0	0.0
Gmi-CBat_082-Ex1-cssl2	13753452.0	306272.0	1514.0	5854.0	13390.0	0.0
Gmi-CBat_083-Ex1-cssl	5448768.0	120968.0	600.0	2400.0	7572.0	0.0
Gmi-CBat_084-Ex1-cssl	27017168.0	673052.0	3012.0	11238.0	47128.0	0.0
Gmi-CBat_088-Ex1-cssl	7935888.0	192744.0	912.0	3292.0	16182.0	0.0
Gmi-CBat_091-Ex1-cssl	4008758.0	121442.0	402.0	3010.0	11420.0	0.0
Gmi-CBat_093-Ex1-cssl2	8432794.0	207390.0	856.0	3690.0	11920.0	0.0
Gmi-CBat_094-Ex1-cssl2	14680856.0	333916.0	1548.0	6214.0	18062.0	0.0
Gmi-CBat_095-Ex1-cssl2	6411364.0	134748.0	702.0	4074.0	12416.0	0.0
Gmi-CBat_096-Ex1-cssl2	43638168.0	1133750.0	4482.0	19924.0	98748.0	0.0
