Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_001-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_003-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_004-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_008-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_009-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_010-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_010-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_011-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_011-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_012-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_012-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_013-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_013-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_014-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_014-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_015-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_015-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_016-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_016-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_017-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_017-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_018-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_018-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_019-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_019-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_022-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_022-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_024-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_024-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_025-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_025-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_026-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_026-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_027-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_027-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_028-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_028-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_029-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_029-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_030-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_030-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_031-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_031-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_032-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_032-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_033-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_033-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_034-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_034-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_035-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_035-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_036-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_036-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_037-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_037-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_038-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_038-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_039-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_039-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_040-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_040-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_041-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_041-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_042-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_042-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_043-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_043-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_045-Ex1-b-cssl2.clmp.fp2_repr.R1	0.3161127533663982	11.793396809854945
Gmi-ABas_045-Ex1-b-cssl2.clmp.fp2_repr.R2	0.2802731322261822	9.377120083129544
Gmi-ABas_046-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_046-Ex1-b-cssl.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_047-Ex1-b-cssl2.clmp.fp2_repr.R1	0.0	0.0
Gmi-ABas_047-Ex1-b-cssl2.clmp.fp2_repr.R2	0.0	0.0
Gmi-ABas_048-Ex1-b-cssl.clmp.fp2_repr.R1	0.0	0.0
